0 857.116000 386.121000 877.603000 456.618000 833.393000 456.574000 812.859000 506.745000 815.820000 553.839000 918.839000 456.693000 974.847000 506.805000 933.511000 574.303000 871.655000 603.864000 839.280000 603.845000 839.412000 715.780000 836.499000 818.749000 903.939000 603.951000 909.942000 715.808000 930.704000 833.371000 854.046000 380.120000 874.596000 383.025000 839.312000 389.081000 889.406000 391.954000 930.629000 868.730000 951.252000 860.059000 930.634000 836.528000 806.945000 853.994000 801.096000 839.377000 853.989000 833.419000
1 857.018000 386.084000 877.616000 456.600000 833.426000 456.545000 812.876000 506.651000 815.773000 553.806000 918.820000 456.662000 974.783000 506.857000 933.469000 574.264000 865.859000 601.022000 836.504000 600.994000 839.335000 715.702000 836.527000 818.737000 901.045000 603.844000 907.155000 718.631000 930.704000 833.359000 853.967000 377.228000 871.677000 383.011000 836.476000 389.081000 886.525000 391.961000 930.598000 865.884000 951.230000 860.042000 930.674000 836.512000 806.910000 853.999000 801.097000 839.381000 854.031000 833.414000
2 856.999000 386.106000 877.494000 456.613000 833.322000 456.546000 812.778000 506.706000 813.004000 553.822000 915.907000 456.699000 974.677000 506.800000 930.720000 574.275000 865.843000 603.813000 836.478000 601.041000 836.553000 715.684000 836.506000 818.721000 901.034000 603.897000 907.092000 715.815000 930.678000 833.364000 853.965000 377.262000 871.645000 383.072000 836.435000 389.077000 886.472000 392.043000 930.559000 868.721000 951.176000 860.051000 930.653000 836.521000 806.936000 853.970000 801.096000 839.353000 854.015000 833.406000
3 856.927000 386.141000 874.677000 456.598000 830.551000 453.812000 812.756000 506.648000 813.012000 553.768000 915.903000 456.696000 974.578000 506.763000 930.628000 574.271000 865.771000 601.046000 836.440000 601.005000 839.297000 715.696000 836.504000 818.728000 898.176000 603.865000 907.007000 718.619000 930.664000 833.350000 851.092000 380.108000 865.859000 383.053000 836.336000 389.096000 886.376000 391.972000 930.573000 868.740000 951.195000 860.042000 930.627000 836.488000 806.916000 853.958000 801.085000 839.348000 854.018000 833.419000
4 856.879000 386.120000 871.704000 456.625000 830.449000 456.586000 812.709000 506.849000 812.998000 553.871000 915.801000 456.681000 971.805000 506.713000 930.600000 574.332000 862.922000 601.005000 836.396000 600.980000 836.514000 712.759000 836.476000 818.739000 895.192000 601.046000 906.970000 718.562000 930.672000 833.379000 848.165000 377.285000 865.808000 383.016000 833.550000 389.128000 883.659000 391.981000 930.611000 865.873000 951.225000 860.006000 930.627000 836.518000 806.934000 853.980000 801.091000 839.383000 853.985000 833.408000
5 856.831000 386.140000 868.770000 456.617000 830.373000 456.582000 809.934000 506.839000 812.933000 553.882000 912.908000 456.685000 971.720000 506.787000 930.557000 574.325000 862.878000 601.014000 836.361000 601.009000 836.511000 715.598000 836.498000 818.731000 892.312000 601.028000 906.943000 718.558000 930.658000 833.366000 845.222000 380.151000 862.969000 383.021000 833.547000 389.169000 883.610000 392.014000 930.610000 865.888000 951.210000 860.007000 930.615000 836.498000 806.949000 853.967000 801.100000 839.364000 854.008000 833.397000
6 856.824000 386.150000 868.733000 456.648000 827.565000 456.615000 809.941000 506.764000 812.886000 553.797000 912.871000 456.729000 971.714000 506.841000 930.472000 574.359000 862.850000 601.048000 836.336000 601.025000 836.495000 715.579000 836.491000 818.725000 892.258000 603.827000 906.894000 718.605000 930.614000 833.319000 845.188000 380.189000 862.945000 383.030000 833.574000 391.937000 883.571000 392.019000 930.551000 865.887000 951.146000 860.004000 930.584000 836.448000 806.932000 853.955000 801.100000 839.353000 854.017000 833.385000
7 854.030000 386.104000 865.825000 456.608000 827.485000 456.595000 809.933000 506.758000 812.914000 553.797000 909.996000 456.656000 971.668000 506.802000 930.498000 574.296000 860.084000 601.049000 836.314000 601.029000 836.434000 712.821000 836.492000 818.735000 889.331000 603.826000 904.194000 718.527000 930.581000 833.340000 842.312000 380.122000 862.846000 380.234000 833.486000 392.032000 883.539000 392.006000 930.551000 868.738000 951.142000 860.015000 930.518000 836.452000 806.920000 853.957000 801.098000 839.352000 854.027000 833.393000
8 853.938000 386.150000 865.815000 456.610000 824.654000 456.606000 809.815000 506.792000 812.828000 553.771000 909.986000 456.637000 968.874000 506.719000 930.539000 571.546000 860.041000 600.982000 836.249000 600.962000 836.418000 712.734000 836.447000 818.760000 886.522000 601.029000 904.151000 715.710000 930.542000 833.407000 842.221000 380.161000 860.021000 383.031000 833.432000 392.000000 883.481000 391.960000 930.581000 868.739000 951.172000 860.026000 927.717000 839.292000 806.955000 853.940000 801.098000 839.339000 853.952000 833.418000
9 853.938000 386.157000 865.764000 456.615000 824.584000 456.615000 809.841000 506.853000 812.768000 553.814000 909.960000 456.645000 968.833000 506.724000 930.505000 571.534000 860.028000 601.049000 833.581000 601.028000 836.417000 712.744000 836.449000 818.757000 886.529000 603.850000 904.142000 715.713000 930.429000 833.348000 839.395000 380.214000 860.010000 383.013000 833.445000 394.835000 883.447000 391.963000 930.542000 868.708000 951.095000 859.988000 927.610000 836.552000 806.949000 853.937000 801.093000 839.334000 853.943000 833.421000
10 851.087000 386.188000 862.971000 456.627000 821.650000 456.632000 809.787000 506.798000 812.729000 553.786000 909.955000 456.677000 968.755000 506.756000 930.458000 574.269000 859.969000 601.003000 833.534000 600.995000 836.364000 715.552000 836.491000 818.743000 886.462000 601.034000 904.085000 715.691000 927.720000 833.295000 839.333000 383.010000 859.932000 383.050000 833.423000 392.008000 883.397000 391.941000 927.703000 868.776000 948.201000 860.042000 927.637000 836.446000 806.894000 853.950000 801.095000 839.358000 854.001000 833.386000
11 851.030000 386.185000 862.951000 456.625000 821.654000 456.639000 809.752000 506.739000 810.019000 553.736000 909.934000 456.653000 968.768000 506.738000 927.754000 574.289000 859.965000 600.952000 833.516000 600.943000 836.329000 715.581000 836.477000 818.761000 886.468000 600.979000 904.017000 715.663000 927.653000 830.551000 839.286000 380.233000 859.889000 383.053000 833.388000 391.998000 883.357000 391.897000 927.582000 868.767000 945.226000 860.062000 927.606000 836.468000 806.899000 853.933000 801.097000 839.350000 853.973000 833.400000
12 851.045000 386.194000 862.903000 456.582000 821.635000 456.608000 809.789000 506.620000 810.028000 550.964000 907.082000 456.574000 968.759000 506.669000 930.438000 571.545000 859.990000 600.903000 833.542000 600.877000 836.359000 712.787000 836.442000 818.773000 886.477000 600.943000 904.022000 715.684000 927.589000 833.311000 839.327000 380.235000 859.889000 383.076000 833.367000 389.147000 880.645000 391.917000 927.471000 868.773000 939.350000 862.816000 927.565000 836.476000 806.878000 853.992000 801.035000 839.398000 851.158000 833.434000
13 851.033000 388.878000 862.865000 456.595000 818.753000 456.622000 809.788000 506.686000 810.024000 550.996000 907.075000 456.595000 968.755000 506.644000 930.449000 571.483000 859.995000 600.944000 833.552000 600.937000 836.364000 715.548000 836.437000 818.782000 886.480000 600.974000 903.992000 715.625000 927.557000 833.364000 839.341000 383.024000 859.875000 383.102000 833.359000 389.127000 880.612000 391.947000 924.740000 868.783000 936.505000 862.835000 927.537000 836.524000 806.930000 854.010000 801.064000 839.407000 851.157000 833.427000
14 848.177000 386.200000 862.872000 456.588000 818.784000 456.635000 809.721000 506.719000 809.985000 553.697000 907.085000 456.546000 965.940000 506.628000 930.439000 571.514000 859.990000 600.934000 833.528000 600.921000 836.387000 712.751000 836.452000 818.779000 886.510000 600.971000 904.009000 715.638000 927.556000 833.347000 839.302000 383.010000 859.845000 383.089000 833.356000 389.088000 880.600000 391.906000 924.726000 868.745000 936.502000 860.090000 927.525000 836.523000 806.911000 854.001000 801.075000 839.403000 851.154000 833.427000
15 848.155000 388.873000 862.863000 456.584000 818.757000 456.648000 809.719000 506.727000 809.988000 551.012000 907.085000 453.814000 965.928000 506.615000 930.451000 571.513000 860.016000 600.988000 833.545000 600.987000 836.375000 712.768000 836.442000 818.788000 886.544000 601.013000 903.994000 715.631000 927.557000 833.332000 839.277000 383.016000 859.829000 383.094000 833.341000 389.092000 880.579000 389.189000 924.716000 868.725000 936.482000 860.076000 927.536000 836.501000 806.899000 853.995000 801.058000 839.398000 851.141000 833.432000
16 848.129000 388.871000 862.860000 456.588000 818.728000 456.655000 809.721000 506.682000 809.999000 551.013000 907.103000 453.821000 968.757000 503.923000 930.439000 571.468000 859.974000 601.024000 833.495000 600.998000 836.336000 715.592000 836.451000 818.784000 886.526000 601.063000 904.048000 715.737000 927.564000 833.345000 836.536000 383.046000 859.796000 383.071000 833.373000 391.894000 880.566000 389.138000 927.448000 865.885000 936.532000 860.043000 927.540000 836.522000 806.885000 854.005000 801.050000 839.405000 853.940000 833.410000
17 848.128000 386.203000 862.859000 456.593000 818.742000 456.657000 807.004000 506.740000 810.026000 553.727000 907.086000 453.823000 968.765000 503.933000 930.459000 571.454000 860.001000 601.014000 833.522000 601.008000 836.336000 715.590000 836.465000 818.771000 886.531000 601.033000 904.100000 715.651000 927.586000 833.292000 836.536000 383.026000 859.808000 383.073000 833.356000 389.138000 880.576000 389.147000 924.741000 868.728000 936.522000 860.065000 927.552000 836.463000 806.913000 853.984000 801.084000 839.382000 853.951000 833.394000
18 848.111000 388.873000 862.865000 456.584000 818.776000 456.641000 809.780000 506.768000 812.742000 553.780000 907.086000 453.820000 965.930000 503.906000 930.474000 571.462000 860.027000 601.030000 833.549000 601.031000 836.348000 715.655000 836.459000 818.759000 889.322000 601.039000 904.134000 715.649000 927.581000 833.283000 836.527000 383.006000 859.807000 383.073000 833.305000 389.090000 880.584000 389.140000 924.707000 865.866000 936.493000 860.034000 927.559000 836.467000 806.921000 853.988000 801.085000 839.383000 853.942000 833.385000
19 848.134000 388.874000 862.895000 456.585000 821.617000 456.626000 809.724000 506.779000 812.831000 553.776000 907.113000 456.535000 968.764000 503.928000 930.492000 571.469000 860.050000 601.005000 833.566000 601.019000 836.388000 715.624000 836.445000 818.770000 889.359000 600.998000 904.155000 715.664000 927.577000 833.295000 836.534000 383.014000 859.820000 383.068000 833.340000 389.102000 880.609000 389.140000 924.722000 865.879000 936.515000 860.053000 927.531000 836.483000 806.895000 854.004000 801.045000 839.396000 853.926000 833.397000
20 851.031000 386.194000 862.887000 456.597000 818.759000 456.657000 807.010000 506.909000 812.894000 553.891000 907.131000 456.546000 968.786000 506.599000 930.512000 571.419000 862.841000 601.032000 836.316000 601.027000 836.401000 715.632000 836.456000 818.772000 892.279000 601.055000 904.146000 715.675000 927.584000 833.288000 839.307000 383.011000 859.869000 383.063000 833.377000 391.891000 880.630000 389.173000 924.740000 865.855000 936.524000 860.035000 927.543000 836.471000 806.845000 853.950000 801.033000 839.350000 853.953000 833.412000
21 851.024000 386.190000 862.899000 456.582000 821.629000 456.651000 809.754000 509.651000 812.874000 553.876000 907.127000 453.806000 968.806000 503.914000 930.539000 571.416000 862.838000 603.818000 836.298000 603.835000 836.403000 715.673000 836.466000 818.734000 892.313000 603.819000 904.150000 715.707000 927.584000 830.550000 839.307000 383.004000 859.872000 383.065000 833.392000 391.881000 880.656000 389.181000 927.445000 865.864000 936.525000 860.041000 927.546000 836.463000 804.016000 851.134000 801.038000 839.319000 853.961000 833.370000
22 848.199000 386.164000 862.914000 456.562000 821.653000 456.621000 809.771000 509.637000 812.918000 553.903000 907.153000 453.794000 968.848000 503.901000 930.589000 571.392000 862.820000 601.020000 836.279000 601.057000 836.414000 715.641000 836.472000 818.716000 892.292000 601.004000 904.151000 715.701000 927.598000 830.545000 839.271000 380.227000 859.863000 383.027000 833.368000 391.959000 880.661000 389.160000 924.725000 865.857000 936.507000 860.036000 927.572000 836.452000 803.969000 851.153000 798.162000 839.325000 853.963000 833.351000
